id,name,full_name,team,pos,price,status,chance_next,news,minutes,starts,total_points,points_per_game,form,selected_by_pct,ep_next,xG,xA,xGI,xGC,xG_per90,xA_per90,xGI_per90,xGC_per90,goals,assists,goals_minus_xG,assists_minus_xA,clean_sheets,goals_conceded,goals_conceded_per90,clean_sheets_per90,saves,saves_per90,own_goals,pens_saved,pens_missed,yellow,red,tackles,cbi,recoveries,defensive_contribution,def_contrib_per90,influence,creativity,threat,ict_index,bonus,bps
350,A.Becker,Alisson Becker,Liverpool,GK,5.5,a,,,180,2,2,1.0,1.0,3.8,1.0,0.0,0.0,0.0,3.88,0.0,0.0,0.0,1.94,0,0,0.0,0.0,0,4,2.0,0.0,4,2.0,0,0,0,1,0,0,4,10,0,0.0,17.8,0.0,0.0,1.8,0,2
406,Kovačić,Mateo Kovačić,Man City,MID,5.5,a,,,42,0,2,1.0,1.0,0.1,1.0,0.0,0.02,0.02,0.1,0.0,0.04,0.04,0.21,0,0,0.0,-0.02,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,2,2,4.29,2.2,2.1,0.0,0.4,0,12
422,Mazraoui,Noussair Mazraoui,Man Utd,DEF,4.5,a,,,96,1,2,1.0,1.0,0.7,1.0,0.22,0.05,0.27,2.01,0.21,0.05,0.26,1.88,0,0,-0.22,-0.05,0,3,2.81,0.0,0,0.0,0,0,0,0,0,1,4,3,5,4.69,17.4,29.4,9.0,5.6,0,7
439,Šeško,Benjamin Sesko,Man Utd,FWD,7.0,a,100,,33,0,2,1.0,1.0,1.8,1.0,0.04,0.01,0.05,1.07,0.11,0.03,0.14,2.92,0,0,-0.04,-0.01,0,1,2.73,0.0,0,0.0,0,0,0,0,0,0,0,3,3,8.18,0.0,0.5,9.0,0.9,0,7
405,N.Gonzalez,Nico González Iglesias,Newcastle,MID,5.5,a,,,70,1,2,2.0,1.0,0.2,1.0,0.0,0.2,0.2,0.74,0.0,0.26,0.26,0.95,0,0,0.0,-0.2,1,0,0.0,1.29,0,0.0,0,0,0,1,0,0,2,2,4,5.14,0.0,0.0,0.0,0.0,0,9
462,Steur,Sean Steur,Newcastle,MID,5.0,a,,,74,1,2,1.0,1.0,0.1,1.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,2.26,0,0,0.0,0.0,0,1,1.22,0.0,0,0.0,0,0,0,0,0,0,3,2,5,6.08,0.4,1.2,0.0,0.2,0,7
474,Jair Cunha,Jair Paula da Cunha Filho,Nott'm Forest,DEF,4.5,a,,,180,2,2,1.0,1.0,0.2,1.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,1.11,0,0,0.0,0.0,0,3,1.5,0.0,0,0.0,0,0,0,1,0,3,13,3,16,8.0,20.8,1.3,0.0,2.2,0,11
478,Netz,Luca Netz,Nott'm Forest,DEF,4.5,a,,,20,0,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.58,0,0,0.0,0.0,0,1,4.5,0.0,0,0.0,0,0,0,0,0,1,0,1,1,4.5,0.0,0.9,0.0,0.1,0,3
488,I.Sangaré,Ibrahim Sangaré,Nott'm Forest,MID,5.0,i,0,Calf injury - Unknown return date,90,1,2,2.0,1.0,0.8,0.0,0.03,0.01,0.04,0.47,0.03,0.01,0.04,0.47,0,0,-0.03,-0.01,0,1,1.0,0.0,0,0.0,0,0,0,0,0,0,3,3,6,6.0,17.8,13.0,3.0,3.4,0,10
112,Van Hecke,Jan Paul van Hecke,Spurs,DEF,5.0,a,,,180,2,2,1.0,1.0,8.8,1.0,0.11,0.06,0.17,4.59,0.06,0.03,0.09,2.3,0,0,-0.11,-0.06,0,5,2.5,0.0,0,0.0,0,0,0,0,0,4,13,7,17,8.5,28.2,2.8,2.0,3.3,0,12
401,Marmoush,Omar Marmoush,Spurs,FWD,7.0,a,,,90,1,2,2.0,1.0,1.7,1.0,0.17,0.07,0.24,0.72,0.17,0.07,0.24,0.72,0,0,-0.17,-0.07,0,2,2.0,0.0,0,0.0,0,0,0,0,0,1,0,3,4,4.0,0.0,0.0,0.0,0.0,0,14
506,Udogie,Destiny Udogie,Spurs,DEF,4.5,a,,,26,0,2,1.0,1.0,0.5,1.0,0.0,0.21,0.21,0.68,0.0,0.73,0.73,2.35,0,0,0.0,-0.21,0,1,3.46,0.0,0,0.0,0,0,0,0,0,1,0,3,1,3.46,0.0,0.7,0.0,0.0,0,5
526,Solanke,Dominic Solanke-Mitchell,Spurs,FWD,6.0,a,,,37,0,2,1.0,1.0,1.2,1.0,0.27,0.0,0.27,0.85,0.66,0.0,0.66,2.07,0,0,-0.27,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.0,0.5,0,9
527,Richarlison,Richarlison de Andrade,Spurs,FWD,6.0,a,,,67,1,2,2.0,1.0,2.4,1.0,0.0,0.0,0.0,3.02,0.0,0.0,0.0,4.06,0,0,0.0,0.0,0,3,4.03,0.0,0,0.0,0,0,0,0,0,0,1,0,1,1.34,0.0,2.2,0.0,0.2,0,6
548,Rigg,Chris Rigg,Sunderland,MID,5.0,a,,,17,0,2,1.0,1.0,0.1,1.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,2.33,0,0,0.0,0.0,0,1,5.29,0.0,0,0.0,0,0,0,0,0,0,0,1,1,5.29,0.0,0.3,0.0,0.0,0,6
9,Hincapie,Piero Hincapié,Arsenal,DEF,5.4,a,,,9,0,1,1.0,0.5,1.4,0.5,0.0,0.0,0.0,0.15,0.0,0.0,0.0,1.5,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.4,0.5,0.0,0.1,0,3
14,Eze,Eberechi Eze,Arsenal,MID,6.4,a,,,14,0,1,1.0,0.5,1.7,0.5,0.04,0.0,0.04,0.15,0.26,0.0,0.26,0.96,0,0,-0.04,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,2,2,12.86,0.0,1.8,1.0,0.1,0,4
16,Madueke,Noni Madueke,Arsenal,MID,6.4,a,,,22,0,1,1.0,0.5,0.3,0.5,0.0,0.04,0.04,0.15,0.0,0.16,0.16,0.61,0,0,0.0,-0.04,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,2,2,8.18,9.4,43.1,0.0,5.3,0,8
17,Merino,Mikel Merino Zazón,Arsenal,MID,5.9,a,,,14,0,1,1.0,0.5,0.6,0.5,0.14,0.02,0.16,0.15,0.9,0.13,1.03,0.96,0,0,-0.14,-0.02,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,2,2,12.86,3.6,1.2,14.0,1.9,0,5
19,Zubimendi,Martín Zubimendi Ibáñez,Arsenal,MID,5.4,a,,,22,0,1,1.0,0.5,0.9,0.5,0.0,0.02,0.02,0.15,0.0,0.08,0.08,0.61,0,0,0.0,-0.02,0,0,0.0,0.0,0,0.0,0,0,0,0,0,1,0,2,3,12.27,3.8,2.3,0.0,0.6,0,3
29,M.Bizot,Marco Bizot,Aston Villa,GK,4.5,a,,,90,1,1,1.0,0.5,0.1,0.5,0.0,0.0,0.0,3.77,0.0,0.0,0.0,3.77,0,0,0.0,0.0,0,4,4.0,0.0,3,3.0,0,0,0,0,0,0,2,6,0,0.0,28.2,0.0,0.0,2.8,0,1
33,Mings,Tyrone Mings,Aston Villa,DEF,4.5,a,,,16,0,1,1.0,0.5,0.4,0.5,0.0,0.0,0.0,0.22,0.0,0.0,0.0,1.24,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,1,0,0,1,5.62,2.0,0.0,0.0,0.2,0,5
35,Bogarde,Lamare Bogarde,Aston Villa,MID,5.0,a,,,16,0,1,1.0,0.5,0.1,0.5,0.0,0.0,0.0,0.22,0.0,0.0,0.0,1.24,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1,0,1,5.62,2.2,0.5,0.0,0.3,0,3
45,McGinn,John McGinn,Aston Villa,MID,5.5,a,,,81,1,1,1.0,0.5,2.7,0.5,0.04,0.01,0.05,3.62,0.04,0.01,0.05,4.02,0,0,-0.04,-0.01,0,4,4.44,0.0,0,0.0,0,0,0,1,0,1,2,3,6,6.67,1.6,2.4,1.0,0.5,0,8
52,Alysson,Alysson Edward Franco da Rocha dos Santos,Aston Villa,MID,5.0,a,,,8,0,1,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.14,0.0,0.0,0.0,1.58,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,1,1,1,3,33.75,4.0,0.0,0.0,0.4,0,5
160,Garnacho,Alejandro Garnacho Ferreyra,Aston Villa,MID,6.0,a,,,4,0,1,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.14,0.0,0.0,0.0,3.15,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2
596,Ruggeri,Matteo Ruggeri,Aston Villa,DEF,4.5,a,,,8,0,1,1.0,0.5,0.1,0.5,0.0,0.0,0.0,0.14,0.0,0.0,0.0,1.58,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,2,0,0,2,22.5,4.0,0.0,0.0,0.4,0,3
72,Gannon-Doak,Ben Gannon-Doak,Bournemouth,MID,5.0,a,,,1,0,1,1.0,0.5,0.1,0.5,0.0,0.0,0.0,0.19,0.0,0.0,0.0,17.1,0,0,0.0,0.0,0,1,90.0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,90.0,0.2,0.1,2.0,0.2,0,3
74,Brooks,David Brooks,Bournemouth,MID,5.0,a,100,,9,0,1,1.0,0.5,0.1,0.5,0.0,0.01,0.01,0.16,0.0,0.1,0.1,1.6,0,0,0.0,-0.01,0,1,10.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,3
75,Christie,Ryan Christie,Bournemouth,MID,5.0,a,100,,3,0,1,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.13,0.0,0.0,0.0,3.9,0,0,0.0,0.0,0,1,30.0,0.0,0,0.0,0,0,0,0,0,1,0,1,2,60.0,0.0,0.0,0.0,0.0,0,5
76,Tóth.A,Alex Tóth,Bournemouth,MID,5.0,a,,,15,0,1,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.31,0.0,0.0,0.0,1.86,0,0,0.0,0.0,0,2,12.0,0.0,0,0.0,0,0,0,0,0,1,0,1,2,12.0,2.8,0.6,0.0,0.3,0,5
81,Rodríguez,Álvaro Rodríguez,Bournemouth,FWD,6.0,a,100,,9,0,1,1.0,0.5,0.1,0.5,0.0,0.0,0.0,0.16,0.0,0.0,0.0,1.6,0,0,0.0,0.0,0,1,10.0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,10.0,0.0,0.0,0.0,0.0,0,4
608,Jebbison,Daniel Jebbison,Bournemouth,FWD,5.0,a,,,15,0,1,1.0,0.5,0.1,0.5,0.1,0.0,0.1,0.31,0.6,0.0,0.6,1.86,0,0,-0.1,0.0,0,2,12.0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,6.0,3.4,0.8,17.0,2.1,0,6
89,Henry,Rico Henry,Brentford,DEF,4.5,a,,,2,0,1,1.0,0.5,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,3
119,Costinha,João Pedro Loureiro da Costa,Brighton,DEF,4.5,a,,,36,0,1,0.5,0.5,0.0,0.5,0.12,0.0,0.12,0.14,0.3,0.0,0.3,0.35,0,0,-0.12,0.0,0,0,0.0,0.0,0,0.0,0,0,0,1,0,1,3,0,4,10.0,8.2,1.9,18.0,2.8,0,6
135,Yohanna,Zadok Yohanna,Brighton,MID,5.0,a,,,12,0,1,1.0,0.5,0.1,0.5,0.0,0.03,0.03,0.0,0.0,0.22,0.22,0.0,0,0,0.0,-0.03,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,1.3,0.0,0.2,0,3
594,David,Promise David,Brighton,FWD,6.0,a,,,10,0,1,1.0,0.5,0.3,0.5,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.36,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,3
142,James,Reece James,Chelsea,DEF,5.5,a,,,112,1,1,0.5,0.5,9.5,0.5,0.1,0.07,0.17,1.47,0.08,0.06,0.14,1.18,0,0,-0.1,-0.07,0,3,2.41,0.0,0,0.0,0,0,0,1,0,0,6,5,6,4.82,23.4,16.8,19.0,5.9,0,4
149,Colwill,Levi Samuels Colwill,Chelsea,DEF,5.0,a,,,161,2,1,0.5,0.5,1.4,0.5,0.01,0.03,0.04,2.64,0.01,0.02,0.03,1.48,0,0,-0.01,-0.03,0,4,2.24,0.0,0,0.0,0,0,0,1,0,3,10,5,13,7.27,6.0,1.6,7.0,1.5,0,8
155,Enzo,Enzo Fernández,Chelsea,MID,6.9,a,,,25,0,1,1.0,0.5,3.9,0.5,0.0,0.02,0.02,0.28,0.0,0.07,0.07,1.01,0,0,0.0,-0.02,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,3,3,10.8,3.4,12.0,0.0,1.5,0,6
157,Estêvão,Estêvão Almeida de Oliveira Gonçalves,Chelsea,MID,6.5,a,,,7,0,1,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.09,0.0,0.0,0.0,1.16,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,12.86,0.2,0.4,0.0,0.1,0,3
159,Caicedo,Moisés Caicedo Corozo,Chelsea,MID,5.4,d,75,Unspecified injury - 75% chance of playing,13,0,1,1.0,0.5,2.5,0.4,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.48,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,3
164,Quenda,Geovany Quenda,Chelsea,MID,5.5,a,100,,8,0,1,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.09,0.0,0.0,0.0,1.01,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1,0,1,11.25,1.2,0.3,2.0,0.4,0,2
568,Barco,Valentín Barco,Chelsea,MID,5.5,a,,,8,0,1,1.0,0.5,0.1,0.5,0.04,0.0,0.04,0.07,0.45,0.0,0.45,0.79,0,0,-0.04,0.0,0,1,11.25,0.0,0,0.0,0,0,0,0,0,0,1,0,1,11.25,0.0,0.0,0.0,0.0,0,1
91,Pinnock,Ethan Pinnock,Coventry City,DEF,4.5,a,,,12,0,1,1.0,0.5,0.1,0.5,0.0,0.0,0.0,0.54,0.0,0.0,0.0,4.05,0,0,0.0,0.0,0,1,7.5,0.0,0,0.0,0,0,0,0,0,0,2,0,2,15.0,0.0,0.0,0.0,0.0,0,-1
185,Sakamoto,Tatsuhiro Sakamoto,Coventry City,MID,5.0,a,,,31,0,1,1.0,0.5,0.1,0.5,0.02,0.02,0.04,0.69,0.06,0.06,0.12,2.0,0,0,-0.02,-0.02,0,1,2.9,0.0,0,0.0,0,0,0,0,0,2,0,2,4,11.61,0.0,0.0,0.0,0.0,0,8
186,Mason-Clark,Ephron Mason-Clark,Coventry City,MID,5.5,a,100,,57,1,1,1.0,0.5,0.1,0.5,0.0,0.06,0.06,0.02,0.0,0.09,0.09,0.03,0,0,0.0,-0.06,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,2,2,4,6.32,0.0,0.0,0.0,0.0,0,4
153,Disasi,Axel Disasi,Crystal Palace,DEF,4.5,a,,,16,0,1,1.0,0.5,0.1,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.12,0,0,0.0,0.0,0,1,5.62,0.0,0,0.0,0,0,0,0,0,1,0,1,1,5.62,0.0,0.0,0.0,0.0,0,-2
203,Canvot,Jaydee Canvot,Crystal Palace,DEF,5.0,a,,,180,2,1,0.5,0.5,0.3,0.5,0.05,0.01,0.06,3.33,0.02,0.0,0.02,1.66,0,0,-0.05,-0.01,0,6,3.0,0.0,0,0.0,0,0,0,0,0,5,10,4,15,7.5,27.4,5.7,5.0,3.8,0,8
204,Mitchell,Tyrick Mitchell,Crystal Palace,DEF,4.5,a,,,180,2,1,0.5,0.5,5.3,0.5,0.11,0.17,0.28,3.33,0.06,0.08,0.14,1.66,0,0,-0.11,-0.17,0,6,3.0,0.0,0,0.0,0,0,0,0,0,4,6,5,10,5.0,11.6,13.8,2.0,2.7,0,1
206,Chadi Riad,Chadi Riad Dnanou,Crystal Palace,DEF,4.4,i,0,Knee injury - Unknown return date,72,1,1,1.0,0.5,0.0,0.0,0.0,0.01,0.01,0.98,0.0,0.01,0.01,1.22,0,0,0.0,-0.01,0,2,2.5,0.0,0,0.0,0,0,0,0,0,1,6,3,7,8.75,12.6,1.3,0.0,1.4,0,7
207,Mingueza,Oscar Mingueza,Crystal Palace,DEF,4.5,a,,,15,0,1,1.0,0.5,0.1,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.2,0,0,0.0,0.0,0,1,6.0,0.0,0,0.0,0,0,0,0,0,1,0,0,1,6.0,0.0,0.0,0.0,0.0,0,1
595,Gozo,Zavier Gozo,Crystal Palace,MID,5.0,a,,,22,0,1,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.82,0,0,0.0,0.0,0,1,4.09,0.0,0,0.0,0,0,0,0,0,1,0,0,1,4.09,0.0,0.0,0.0,0.0,0,3
240,Iroegbunam,Tim Iroegbunam,Everton,MID,5.0,a,100,,4,0,1,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2
243,Alcaraz,Carlos Alcaraz Durán,Everton,MID,5.0,a,,,5,0,1,0.5,0.5,0.1,0.5,0.05,0.02,0.07,0.04,0.9,0.36,1.26,0.72,0,0,-0.05,-0.02,0,0,0.0,0.0,0,0.0,0,0,0,1,0,1,0,2,3,54.0,5.0,0.3,17.0,2.2,0,5
253,Andersen,Joachim Andersen,Fulham,DEF,5.0,a,100,,90,1,1,1.0,0.5,0.1,0.5,0.0,0.04,0.04,2.02,0.0,0.04,0.04,2.02,0,0,0.0,-0.04,0,1,1.0,0.0,0,0.0,0,0,0,1,0,0,8,2,8,8.0,0.0,0.0,0.0,0.0,0,4
262,Smith Rowe,Emile Smith Rowe,Fulham,MID,5.5,a,,,14,0,1,1.0,0.5,0.4,0.5,0.06,0.02,0.08,0.41,0.39,0.13,0.52,2.64,0,0,-0.06,-0.02,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,6.43,0.0,0.0,0.0,0.0,0,5
271,Muniz,Rodrigo Muniz Carvalho,Fulham,FWD,5.5,a,,,8,0,1,1.0,0.5,0.5,0.5,0.02,0.0,0.02,0.03,0.22,0.0,0.22,0.34,0,0,-0.02,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1,0,1,11.25,6.0,11.5,7.0,2.5,0,6
285,McNair,Paddy McNair,Hull City,DEF,4.0,a,,,26,0,1,1.0,0.5,0.1,0.5,0.0,0.0,0.0,0.96,0.0,0.0,0.0,3.32,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,2,1,2,6.92,4.2,0.0,0.0,0.4,0,3
556,Targett,Matt Targett,Hull City,DEF,4.0,a,,,5,0,1,1.0,0.5,2.2,0.5,0.0,0.0,0.0,0.07,0.0,0.0,0.0,1.26,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0.0,0.4,0.0,0.0,0.0,0,3
563,Morita,Hidemasa Morita,Hull City,MID,5.0,a,100,,45,1,1,1.0,0.5,0.0,0.5,0.0,0.0,0.0,1.09,0.0,0.0,0.0,2.18,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,2,1,3,6.0,0.0,0.0,0.0,0.0,0,6
589,Gourna-Douath,Lucas Gourna-Douath,Hull City,MID,5.0,a,,,45,0,1,1.0,0.5,0.0,0.5,0.0,0.01,0.01,0.2,0.0,0.02,0.02,0.4,0,0,0.0,-0.01,0,0,0.0,0.0,0,0.0,0,0,0,0,0,3,1,2,6,12.0,0.0,0.0,0.0,0.0,0,6
617,Cho,Mohamed-Ali Cho,Hull City,MID,5.0,a,,,7,0,1,1.0,1.0,0.0,1.5,0.0,0.0,0.0,0.18,0.0,0.0,0.0,2.31,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,3
306,Greaves,Jacob Greaves,Ipswich Town,DEF,4.0,a,,,180,2,1,0.5,0.5,1.4,0.5,0.0,0.01,0.01,5.22,0.0,0.0,0.0,2.61,0,0,0.0,-0.01,0,6,3.0,0.0,0,0.0,1,0,0,1,0,4,13,5,17,8.5,16.4,1.3,0.0,1.8,0,-1
308,Furlong,Darnell Furlong,Ipswich Town,DEF,4.0,a,,,17,0,1,1.0,0.5,0.6,0.5,0.0,0.0,0.0,0.73,0.0,0.0,0.0,3.86,0,0,0.0,0.0,0,1,5.29,0.0,0,0.0,0,0,0,0,0,0,2,0,2,10.59,0.0,0.0,0.0,0.0,0,-1
321,Walle Egeli,Sindre Walle Egeli,Ipswich Town,FWD,4.5,a,,,10,0,1,1.0,0.5,2.7,0.5,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.27,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0,3
619,Palacios,Exequiel Palacios,Ipswich Town,MID,5.0,a,,,28,0,1,1.0,1.0,0.0,1.5,0.0,0.01,0.01,1.74,0.0,0.03,0.03,5.59,0,0,0.0,-0.01,0,2,6.43,0.0,0,0.0,0,0,0,0,0,1,2,3,6,19.29,0.0,0.0,0.0,0.0,0,11
339,Longstaff,Sean Longstaff,Leeds,MID,5.0,a,,,8,0,1,1.0,0.5,0.1,0.5,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.79,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0,3
343,James,Daniel James,Leeds,MID,5.0,a,,,22,0,1,1.0,0.5,0.1,0.5,0.24,0.01,0.25,0.93,0.98,0.04,1.02,3.8,0,0,-0.24,-0.01,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,2,2,8.18,0.0,0.0,0.0,0.0,0,2
345,Tanaka,Tanaka Ao,Leeds,MID,5.0,a,,,45,0,1,1.0,0.5,0.2,0.5,0.0,0.01,0.01,1.13,0.0,0.02,0.02,2.26,0,0,0.0,-0.01,0,0,0.0,0.0,0,0.0,0,0,0,0,0,3,5,3,11,22.0,0.0,0.0,0.0,0.0,0,6
598,Elvedi,Nico Elvedi,Leeds,DEF,4.5,a,,,56,0,1,1.0,0.5,0.0,0.5,0.0,0.0,0.0,1.32,0.0,0.0,0.0,2.12,0,0,0.0,0.0,0,1,1.61,0.0,0,0.0,0,0,0,0,0,1,5,4,6,9.64,0.0,0.0,0.0,0.0,0,9
357,Frimpong,Jeremie Frimpong,Liverpool,DEF,5.5,a,,,160,2,1,0.5,0.5,3.3,0.5,0.01,0.11,0.12,3.81,0.01,0.06,0.07,2.14,0,0,-0.01,-0.11,0,4,2.25,0.0,0,0.0,0,0,0,1,0,3,5,6,8,4.5,13.6,37.8,10.0,6.1,0,12
358,Kerkez,Milos Kerkez,Liverpool,DEF,5.5,a,,,160,2,1,0.5,0.5,3.3,0.5,0.02,0.03,0.05,3.81,0.01,0.02,0.03,2.14,0,0,-0.02,-0.03,0,4,2.25,0.0,0,0.0,0,0,0,1,0,4,11,7,15,8.44,18.0,13.8,12.0,4.4,0,12
364,Tsimikas,Kostas Tsimikas,Liverpool,DEF,5.0,a,,,19,0,1,1.0,0.5,0.1,0.5,0.04,0.01,0.05,0.07,0.19,0.05,0.24,0.33,0,0,-0.04,-0.01,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,4
375,Nyoni,Trey Nyoni,Liverpool,MID,5.0,a,,,13,0,1,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.48,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,2,1,2,5,34.62,0.0,0.0,0.0,0.0,0,3
381,Koumas,Lewis Koumas,Liverpool,MID,5.0,a,,,12,0,1,1.0,0.5,0.0,0.5,0.03,0.0,0.03,0.48,0.22,0.0,0.22,3.6,0,0,-0.03,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,7.5,1.2,0.5,7.0,0.9,0,4
579,Araujo,Ronald Araujo,Liverpool,DEF,5.5,a,,,33,0,1,0.5,0.5,2.5,0.5,0.0,0.04,0.04,0.61,0.0,0.11,0.11,1.66,0,0,0.0,-0.04,0,0,0.0,0.0,0,0.0,0,0,0,1,0,1,4,3,5,13.64,13.2,1.2,0.0,1.4,0,2
238,Grealish,Jack Grealish,Man City,MID,6.5,a,100,,8,0,1,1.0,0.5,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,1,0,0,1,11.25,1.0,0.6,0.0,0.2,0,2
389,Matheus N.,Matheus Nunes,Man City,DEF,6.0,d,75,Unspecified injury - 75% chance of playing,33,0,1,1.0,0.5,1.3,0.4,0.0,0.04,0.04,0.1,0.0,0.11,0.11,0.27,0,0,0.0,-0.04,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1,2,1,2.73,3.8,1.5,4.0,0.9,0,4
395,Lewis,Rico Lewis,Man City,DEF,4.5,a,,,56,1,1,1.0,0.5,0.2,0.5,0.17,0.02,0.19,0.55,0.27,0.03,0.3,0.88,0,0,-0.17,-0.02,0,1,1.61,0.0,0,0.0,0,0,0,0,0,0,2,0,2,3.21,3.8,3.8,39.0,4.7,0,-1
396,Vitor Reis,Vitor de Oliveira Nunes dos Reis,Man City,DEF,4.5,a,,,1,0,1,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,3
616,Bouaddi,Ayyoub Bouaddi,Man City,MID,5.5,a,,,8,0,1,1.0,1.0,0.1,2.0,0.0,0.12,0.12,0.0,0.0,1.35,1.35,0.0,0,0,0.0,-0.12,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1,0,1,11.25,0.0,0.0,0.0,0.0,0,3
621,McAidoo,Ryan McAidoo,Man City,MID,4.5,a,,,8,0,1,1.0,1.0,0.0,1.0,0.1,0.0,0.1,0.0,1.12,0.0,1.12,0.0,0,0,-0.1,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,3
622,Braithwaite,Kaden Braithwaite,Man City,DEF,4.0,a,,,1,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,3
